@id,description,eaAreaName,eaRegionName,floodArea,floodAreaID,isTidal,message,severity,severityLevel,timeMessageChanged,timeRaised,timeSeverityChanged
http://environment.data.gov.uk/flood-monitoring/id/floods/033WAF319,Lower Dove Brooks and Egginton Brook in Derbyshire,West Midlands,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/033WAF319', 'county': 'Derbyshire', 'notation': '033WAF319', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/033WAF319/polygon', 'riverOrSea': 'Egginton Brook, Foston Brook, Hilton Brook'}",033WAF319,False,"This Flood Alert has been removed.  
River levels have now fallen below the flood risk threshold. There is no longer a threat of flooding, though standing water and debris may still remain. No further rainfall is forecast.  
We continue to monitor the situation. Our incident response staff are actively monitoring river levels and the weather forecast.  ",Warning no longer in force,4,2025-09-21T10:07:00,2025-09-21T10:07:18,2025-09-21T10:07:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011WAFBR,"Rivers Brathay, Rothay and Winster",Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFBR', 'county': 'Westmorland and Furness', 'notation': '011WAFBR', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFBR/polygon', 'riverOrSea': 'River Brathay, River Rothay, River Winster'}",011WAFBR,False," Following rainfall on Saturday, 20/09/2025, into Sunday lakes remain high, and flooding of low-lying land will continue. Areas most at risk include Rivers Brathay, Rothay and Winster and other watercourses, from Grasmere to Grange-over-Sands including low lying areas around Ambleside, Skelwith Bridge, Windermere, Hawkshead, Newby Bridge, Backbarrow, Cark and Cartmel. Weather conditions have improved, and lake levels are expected to begin to slowly drop. We are continuing to monitor rainfall, river, and lake levels and clearing debris from weed screens. Monitor local water levels and weather conditions. Avoid using low lying footpaths and any bridges near local watercourses. Take care and avoid walking, cycling or driving through flood water. This message will be updated by 10:00 AM on 22/09/2025, or as the situation changes",Flood alert,3,2025-09-21T10:29:00,2025-09-21T10:29:54,2025-09-15T14:31:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011WAFDW,"Upper River Derwent, Stonethwaite Beck and Derwent Water",Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFDW', 'county': 'Cumberland', 'notation': '011WAFDW', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFDW/polygon', 'riverOrSea': 'Derwent, Stonethwaite Beck'}",011WAFDW,False," Following rainfall on Saturday, 20/09/2025, into Sunday lakes remain high, and flooding of low-lying land will continue. Areas most at risk include The Upper Derwent from Seathwaite to Derwent Water. Weather conditions have improved, and lake levels are expected begin to slowly drop. We are continuing to monitor rainfall, river, and lake levels and clearing debris from weed screens. Monitor local water levels and weather conditions. Avoid using low lying footpaths and any bridges near local watercourses. Take care and avoid walking, cycling, or driving through flood water. This message will be updated by 10:00 AM on 22/09/2025, or as the situation changes.",Flood alert,3,2025-09-21T10:29:00,2025-09-21T10:29:58,2025-09-15T07:25:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011FWFNC31C,Dragley Beck at Ulverston from Dragley Beck Bridge on Well Lane downstream to South Ulverston,Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011FWFNC31C', 'county': 'Westmorland and Furness', 'notation': '011FWFNC31C', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011FWFNC31C/polygon', 'riverOrSea': 'Dragley Beck'}",011FWFNC31C,False, ,Warning no longer in force,4,2025-09-21T09:47:00,2025-09-21T09:47:27,2025-09-21T09:47:00
http://environment.data.gov.uk/flood-monitoring/id/floods/012WAFEL,River Calder in east Lancashire,Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/012WAFEL', 'county': 'Lancashire, North Yorkshire', 'notation': '012WAFEL', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/012WAFEL/polygon', 'riverOrSea': 'River Calder'}",012WAFEL,False," The flood forecast has changed significantly. As a result, there is no longer a risk of flooding in the area.
There may still be some areas where flood water is present until it can naturally drain away.
Stay away from floodwater - it contains hidden dangers such as open manhole covers, sewage and chemicals.",Warning no longer in force,4,2025-09-21T11:14:00,2025-09-21T11:14:49,2025-09-21T11:14:00
http://environment.data.gov.uk/flood-monitoring/id/floods/012FWFL52,Rivers in Accrington and Oswaldtwistle,Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/012FWFL52', 'county': 'Lancashire', 'notation': '012FWFL52', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/012FWFL52/polygon', 'riverOrSea': 'River Hyndburn, Pleck Brook, Antley Syke, Hyndburn Brook, Broad Oak Water, Woodnook Water, Tinker Brook, Lottice Brook, Whiteash Brook'}",012FWFL52,False,"The flood forecast has changed significantly. As a result, there is no longer a risk of flooding in the area.
There may still be some areas where flood water is present until it can naturally drain away.
Stay away from floodwater - it contains hidden dangers such as open manhole covers, sewage and chemicals.",Warning no longer in force,4,2025-09-21T11:07:00,2025-09-21T11:07:46,2025-09-21T11:07:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFL54,Whitewell Brook at Piercy and Newchurch from Ashworth Road to Wood Lea Road,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFL54', 'county': 'Lancashire', 'notation': '013FWFL54', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFL54/polygon', 'riverOrSea': 'Whitewell Brook'}",013FWFL54,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:41:00,2025-09-21T10:41:18,2025-09-21T10:41:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013WAFUI,"Upper River Irwell catchment with Oldham, Bolton, Rochdale, Haslingden, Ramsbottom and Rawtenstall","Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFUI', 'county': 'Blackburn with Darwen, Bolton, Bury, Lancashire, Oldham, Rochdale', 'notation': '013WAFUI', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFUI/polygon', 'riverOrSea': 'River Irwell'}",013WAFUI,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:50:00,2025-09-21T10:50:18,2025-09-21T10:50:00
http://environment.data.gov.uk/flood-monitoring/id/floods/123WAF984,River Spen and Batley Beck catchments,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/123WAF984', 'county': 'Bradford, Kirklees, Leeds', 'notation': '123WAF984', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/123WAF984/polygon', 'riverOrSea': 'Batley Beck, Chickenley Beck, Lands Beck, River Spen, Blacup Beck'}",123WAF984,False,"River levels have peaked and are falling in the River Spen and Batley Beck catchments following heavy rainfall in the evening and overnight on Saturday 20th September 2025. No further significant rainfall is forecast for the next couple of days. River levels are expected to continue to fall throughout today and into tomorrow, 22nd September 2025, and therefore this Flood Alert is no longer in force. Please be aware that standing water may still remain on low-lying land and roads. We are closely monitoring the forecast and will issue further flood alerts and warnings if required over the next few days.",Warning no longer in force,4,2025-09-21T09:25:00,2025-09-21T09:25:57,2025-09-21T09:25:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFL39,"River Irwell at Stubbylee Bridge, Farholme area and Stacksteads, Brandwood Park areas","Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFL39', 'county': 'Lancashire', 'notation': '013FWFL39', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFL39/polygon', 'riverOrSea': 'River Irwell'}",013FWFL39,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:40:00,2025-09-21T10:40:14,2025-09-21T10:40:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFL38,"River Irwell at Stubbylee Bridge and Stacksteads, riverside properties","Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFL38', 'county': 'Lancashire', 'notation': '013FWFL38', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFL38/polygon', 'riverOrSea': 'River Irwell'}",013FWFL38,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:37:00,2025-09-21T10:37:31,2025-09-21T10:37:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFL50,River Irwell at Bacup,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFL50', 'county': 'Lancashire', 'notation': '013FWFL50', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFL50/polygon', 'riverOrSea': 'River Irwell'}",013FWFL50,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:39:00,2025-09-21T10:39:46,2025-09-21T10:39:00
http://environment.data.gov.uk/flood-monitoring/id/floods/012FWFL10A,River Darwen at Ewood and Waterfall in Blackburn,Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/012FWFL10A', 'county': 'Blackburn with Darwen', 'notation': '012FWFL10A', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/012FWFL10A/polygon', 'riverOrSea': 'River Darwen'}",012FWFL10A,False,"The flood forecast has changed significantly. As a result, there is no longer a risk of flooding in the area.
There may still be some areas where flood water is present until it can naturally drain away.
Stay away from floodwater - it contains hidden dangers such as open manhole covers, sewage and chemicals.",Warning no longer in force,4,2025-09-21T11:18:00,2025-09-21T11:18:12,2025-09-21T11:18:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFGM100,River Irwell from Buckley Wells to Radcliffe,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFGM100', 'county': 'Bury', 'notation': '013FWFGM100', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFGM100/polygon', 'riverOrSea': 'River Irwell'}",013FWFGM100,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:44:00,2025-09-21T10:44:56,2025-09-21T10:44:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013WAFLI,Lower River Irwell catchment including areas in Greater Manchester,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFLI', 'county': 'Bolton, Bury, Manchester, Oldham, Rochdale, Salford, Tameside, Trafford', 'notation': '013WAFLI', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFLI/polygon', 'riverOrSea': 'River Irwell'}",013WAFLI,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:52:00,2025-09-21T10:52:24,2025-09-21T10:52:00
http://environment.data.gov.uk/flood-monitoring/id/floods/033WAF311,Rugeley Trent,West Midlands,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/033WAF311', 'county': 'Staffordshire', 'notation': '033WAF311', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/033WAF311/polygon', 'riverOrSea': 'River Trent'}",033WAF311,False,"This Flood Alert has been removed.  
River levels have now fallen below the flood risk threshold. There is no longer a threat of flooding, though standing water and debris may still remain. No further rainfall is forecast.  
We continue to monitor the situation. Our incident response staff are actively monitoring river levels and the weather forecast.  ",Warning no longer in force,4,2025-09-21T10:06:00,2025-09-21T10:06:59,2025-09-21T10:06:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013WAFMM,"Middle River Mersey catchment including areas near Bramhall, Stockport, Sale, Altrincham and Urmston","Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFMM', 'county': 'Cheshire East, Manchester, Salford, Stockport, Tameside, Trafford, Warrington', 'notation': '013WAFMM', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFMM/polygon', 'riverOrSea': 'River Mersey'}",013WAFMM,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:37:00,2025-09-21T10:37:45,2025-09-21T10:37:00
http://environment.data.gov.uk/flood-monitoring/id/floods/012FWFL43A,"River Ribble at Samlesbury, around Brockholes Reserve and Lower Brockholes",Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/012FWFL43A', 'county': 'Lancashire', 'notation': '012FWFL43A', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/012FWFL43A/polygon', 'riverOrSea': 'River Ribble'}",012FWFL43A,False," The flood forecast has changed significantly. As a result, there is no longer a risk of flooding in the area.
There may still be some areas where flood water is present until it can naturally drain away.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T11:31:00,2025-09-21T11:31:38,2025-09-21T11:31:00
http://environment.data.gov.uk/flood-monitoring/id/floods/122WAF943,Lower River Wharfe,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAF943', 'county': 'Leeds, North Yorkshire', 'notation': '122WAF943', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAF943/polygon', 'riverOrSea': 'River Wharfe, Kel Beck, Town Beck, Collingham Beck, Fir Green Beck, Bramham Beck'}",122WAF943,False,"River levels are rising in response to heavy rainfall. Flooding is possible today, Sunday 21/09/2025. Flooding is forecast to affect locations near the River Wharfe, with low lying land and roads expected to be most affected, particularly around The Lower River Wharfe and tributaries from Otley to upstream of Ulleskelf. We are closely monitoring the situation. Avoid using low lying footpaths and any bridges near local watercourse and do not attempt to walk, drive or cycle through flood water. Take care and consider activating your flood plan if you have one. This message will be updated by 11:30:PM on Sunday 21/09/2025, or as the situation changes.
",Flood alert,3,2025-09-21T11:14:00,2025-09-21T11:14:27,2025-09-20T20:06:00
http://environment.data.gov.uk/flood-monitoring/id/floods/012FWFL6A,"River Ribble at Walton-le-Dale, area from Fishwick Bottoms to Railway Bridge",Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/012FWFL6A', 'county': 'Lancashire', 'notation': '012FWFL6A', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/012FWFL6A/polygon', 'riverOrSea': 'River Ribble'}",012FWFL6A,False,"The flood forecast has changed significantly. As a result, there is no longer a risk of flooding in the area.
There may still be some areas where flood water is present until it can naturally drain away.
Stay away from floodwater - it contains hidden dangers such as open manhole covers, sewage and chemicals.",Warning no longer in force,4,2025-09-21T11:23:00,2025-09-21T11:23:36,2025-09-21T11:23:00
http://environment.data.gov.uk/flood-monitoring/id/floods/122WAF933,Lower River Nidd catchment,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAF933', 'county': 'Leeds, North Yorkshire', 'notation': '122WAF933', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAF933/polygon', 'riverOrSea': 'River Nidd'}",122WAF933,False,"Rising river levels may lead to flooding as a result of recent heavy rain. Flooding is possible overnight into tomorrow morning, Sunday 21/09/2025. Flooding is forecast to affect locations near the River Nidd, with low lying land and roads expected to be most affected, particularly around Land around the Lower River Nidd and its tributaries including Sand Beck, Sike Beck, Pool Beck and Great Gutter. We are closely monitoring the situation and liaising with emergency services and local authorities. Avoid using low lying footpaths and any bridges near local watercourses. This message will be updated by 11:00PM on Sunday, 21/09/25, or as the situation changes. . 
",Flood alert,3,2025-09-21T10:43:00,2025-09-21T10:43:29,2025-09-20T17:44:00
http://environment.data.gov.uk/flood-monitoring/id/floods/033WAF310,Stone Trent,West Midlands,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/033WAF310', 'county': 'Staffordshire', 'notation': '033WAF310', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/033WAF310/polygon', 'riverOrSea': 'River Trent'}",033WAF310,False,"This Flood Alert has been removed.  
River levels have now fallen below the flood risk threshold. There is no longer a threat of flooding, though standing water and debris may still remain. No further rainfall is forecast.  
We continue to monitor the situation. Our incident response staff are actively monitoring river levels and the weather forecast.  ",Warning no longer in force,4,2025-09-21T10:07:00,2025-09-21T10:07:07,2025-09-21T10:07:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFCH41,River Weaver at Acton Bridge and Weaverham,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFCH41', 'county': 'Cheshire West and Chester', 'notation': '013FWFCH41', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFCH41/polygon', 'riverOrSea': 'River Weaver'}",013FWFCH41,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:45:00,2025-09-21T10:45:16,2025-09-21T10:45:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013WAFBO,"River Bollin catchment, including Knutsford, Wilmslow, Macclesfield and Bollington","Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFBO', 'county': 'Cheshire East, Manchester, Stockport, Trafford, Warrington', 'notation': '013WAFBO', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFBO/polygon', 'riverOrSea': 'River Bollin'}",013WAFBO,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:49:00,2025-09-21T10:49:32,2025-09-21T10:49:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011WAFED,"Rivers Ehen, Calder, Irt and Esk",Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFED', 'county': 'Cumberland', 'notation': '011WAFED', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFED/polygon', 'riverOrSea': 'River Ehen, Rive Calder, River Irt, River Esk'}",011WAFED,False, ,Warning no longer in force,4,2025-09-21T09:48:00,2025-09-21T09:48:34,2025-09-21T09:48:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011WAFPC,Rivers Caldew and Petteril,Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFPC', 'county': 'Cumberland, Westmorland and Furness', 'notation': '011WAFPC', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFPC/polygon', 'riverOrSea': 'River Caldew, River Petteril'}",011WAFPC,False, ,Warning no longer in force,4,2025-09-21T09:48:00,2025-09-21T09:48:57,2025-09-21T09:48:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011WAFLO,Rivers Lowther and Eamont,Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFLO', 'county': 'Westmorland and Furness', 'notation': '011WAFLO', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFLO/polygon', 'riverOrSea': 'River Lowther, River Eamont'}",011WAFLO,False, ,Warning no longer in force,4,2025-09-21T09:48:00,2025-09-21T09:49:07,2025-09-21T09:48:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011FWFNC6KC,Keswick Campsite,Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011FWFNC6KC', 'county': 'Cumberland', 'notation': '011FWFNC6KC', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011FWFNC6KC/polygon', 'riverOrSea': 'Derwentwater'}",011FWFNC6KC,False," Following rainfall on Saturday, 20/09/2025, into Sunday, lake levels remain high and are causing flooding. Areas most at risk include low lying areas bordering the shores of Derwent Water and the frontage of the Keswick Camping and Caravan Club Site. Weather conditions have improved, and lake levels are forecast to slowly drop but are expected to remain above the flood warning level until Monday Morning, 22/09/2025. We are continuing to monitor lake levels and closely monitoring the situation. Monitor local water levels and weather conditions. Take care and avoid walking, cycling or driving through flood water. This message will be updated by 10:00 AM on 22/09/2025, or as the situation changes.",Flood warning,2,2025-09-21T10:28:00,2025-09-21T10:28:57,2025-09-15T16:38:00
http://environment.data.gov.uk/flood-monitoring/id/floods/122WAF935,River Esk catchment,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAF935', 'county': 'North Yorkshire, Redcar and Cleveland', 'notation': '122WAF935', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAF935/polygon', 'riverOrSea': 'River Esk'}",122WAF935,False,"The situation is improving, and river levels have fallen below levels of concern. We continue to monitor the forecast and we will re-issue this message If needed. Please continue to exercise care.
",Warning no longer in force,4,2025-09-21T11:26:00,2025-09-21T11:26:34,2025-09-21T11:26:00
http://environment.data.gov.uk/flood-monitoring/id/floods/122WAF983,River Dove catchment,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAF983', 'county': 'North Yorkshire', 'notation': '122WAF983', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAF983/polygon', 'riverOrSea': 'River Dove'}",122WAF983,False,"The situation is improving, and river levels have fallen below levels of concern. We continue to monitor the forecast and we will re-issue this message If needed. Please continue to exercise care
",Warning no longer in force,4,2025-09-21T09:37:00,2025-09-21T09:37:22,2025-09-21T09:37:00
http://environment.data.gov.uk/flood-monitoring/id/floods/122WAF984,Pickering Beck and Costa Beck catchments,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAF984', 'county': 'North Yorkshire', 'notation': '122WAF984', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAF984/polygon', 'riverOrSea': 'Pickering Beck, Costa Beck'}",122WAF984,False,"The situation is improving and river levels have fallen below levels of concern. We continue to monitor the forecast and we will re-issue this message If needed. Please continue to exercise care.
",Warning no longer in force,4,2025-09-21T11:36:00,2025-09-21T11:36:22,2025-09-21T11:36:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011WAFWE,Rivers Wampool and Ellen,Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFWE', 'county': 'Cumberland', 'notation': '011WAFWE', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFWE/polygon', 'riverOrSea': 'River Wampool, River Ellen'}",011WAFWE,False, ,Warning no longer in force,4,2025-09-21T09:49:00,2025-09-21T09:49:08,2025-09-21T09:49:00
http://environment.data.gov.uk/flood-monitoring/id/floods/121WAF909,River South Tyne,North East,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/121WAF909', 'county': 'Cumberland, Northumberland, Westmorland and Furness', 'notation': '121WAF909', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/121WAF909/polygon', 'riverOrSea': 'River Tyne, River Allen'}",121WAF909,False,"The heavy rain from yesterday cleared the area in the early hours of the morning and no further rain is forecast today, 21/09/2025. River levels are falling and are expected to continue to fall throughout the day. No further flooding to fields and roads is expected, but there may still be some areas where flood water is present until it can naturally drain away. Continue to take care on riverside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T09:50:00,2025-09-21T09:50:57,2025-09-21T09:50:00
http://environment.data.gov.uk/flood-monitoring/id/floods/123WAF965,River Colne and Fenay Beck Catchments,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/123WAF965', 'county': 'Calderdale, Kirklees', 'notation': '123WAF965', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/123WAF965/polygon', 'riverOrSea': 'River Colne, Fenay Beck'}",123WAF965,False," River levels have peaked and are falling in the River Colne and Fenay Beck catchments following heavy rainfall in the evening and overnight on Saturday 20th September 2025. No further significant rainfall is forecast for the next couple of days. River levels are expected to continue to fall throughout today and into tomorrow, 22nd September 2025, and therefore this Flood Alert is no longer in force. Please be aware that standing water may still remain on low-lying land and roads. We are closely monitoring the forecast and will issue further flood alerts and warnings if required over the next few days.",Warning no longer in force,4,2025-09-21T09:25:00,2025-09-21T09:26:06,2025-09-21T09:25:00
http://environment.data.gov.uk/flood-monitoring/id/floods/123WAF958,River Holme Catchment,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/123WAF958', 'county': 'Kirklees', 'notation': '123WAF958', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/123WAF958/polygon', 'riverOrSea': 'River Holme'}",123WAF958,False," River levels have peaked and are falling in the River Holme catchment following heavy rainfall in the evening and overnight on Saturday 20th September 2025. No further significant rainfall is forecast for the next couple of days. River levels are expected to continue to fall throughout today and into tomorrow, 22nd September 2025, and therefore this Flood Alert is no longer in force. Please be aware that standing water may still remain on low-lying land and roads. We are closely monitoring the forecast and will issue further flood alerts and warnings if required over the next few days.",Warning no longer in force,4,2025-09-21T09:25:00,2025-09-21T09:26:05,2025-09-21T09:25:00
