@id,RLOIid,catchmentName,dateOpened,datumOffset,downstageScale,easting,gridReference,label,lat,long,measures,northing,notation,riverName,stageScale,stationReference,status,town,wiskiID
http://environment.data.gov.uk/flood-monitoring/id/stations/9406SE,,,,,,,SU3048,Well Cottage GWL,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/9406SE-level-groundwater-i-1_h-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 3600, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,9406SE,,,9406SE,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/9237SE_A,,,,,,,SU1199,Meysey Hampton OBH,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/9237SE_A-level-groundwater-i-1_h-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 3600, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,9237SE_A,,,9237SE_A,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/3678TH,,,,,,514905,TQ14907330,Mereway Road,51.44708,-0.347907,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/3678TH-level-downstage-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Downstream Stage', 'unitName': 'mAOD'}, {'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/3678TH-level-stage-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'mAOD'}]",173305,3678TH,,,3678TH,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/TA06MF00CC,,,,,,,TA0365,Middledale,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/TA06MF00CC-level-groundwater-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,TA06MF00CC,,,TA06MF00CC,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/SE63RCA0SS,,,,,,,SE6238,Riccall Approach,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/SE63RCA0SS-level-groundwater-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,SE63RCA0SS,,,SE63RCA0SS,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/TA04A000CC,,,,,,,TA0445,Aike,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/TA04A000CC-level-groundwater-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,TA04A000CC,,,TA04A000CC,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/TA07RSNLCC,,,,,,,TA0969,Rudston North,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/TA07RSNLCC-level-groundwater-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,TA07RSNLCC,,,TA07RSNLCC,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/SE98SLHLCO,,,,,,,SE9985,Swallow Holes,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/SE98SLHLCO-level-groundwater-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,SE98SLHLCO,,,SE98SLHLCO,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/SU38_85B,,,,,,,SU3980,South Fawley OBH,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/SU38_85B-level-groundwater-i-1_h-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 3600, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,SU38_85B,,,SU38_85B,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/SU38_85A,,,,,,,SU3980,South Fawley OBH,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/SU38_85A-level-groundwater-i-1_h-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 3600, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,SU38_85A,,,SU38_85A,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/SU48_73A,,,,,,,SU4284,Ridgeway Down OBH,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/SU48_73A-level-groundwater-i-1_h-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 3600, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,SU48_73A,,,SU48_73A,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/SU47_138,,,,,,,SU4277,Oak Ash OBH,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/SU47_138-level-groundwater-i-1_h-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 3600, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,SU47_138,,,SU47_138,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/SE93WLP0CC,,,,,,,SE9532,Weedley Plantation,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/SE93WLP0CC-level-groundwater-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,SE93WLP0CC,,,SE93WLP0CC,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/SU_98_98C,,,,,,,SU9788,Wapseys Wood OBH,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/SU_98_98C-level-groundwater-i-1_h-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 3600, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,SU_98_98C,,,SU_98_98C,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/43170,9021,Dorset Stour,2007-02-26,,,390900,,Ashmore,50.95784,-2.13093,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/43170-level-groundwater-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",117610,43170,Groundwater Level,http://environment.data.gov.uk/flood-monitoring/id/stations/43170/stageScale,43170,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,Ashmore,90191301
http://environment.data.gov.uk/flood-monitoring/id/stations/E4400,,,,,,516681,TL1668192982,STANGROUND LODE GS YAXLEY GSM,52.522223,-0.281687,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E4400-level-stage-i-15_min-m', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'm'}]",292982,E4400,,,E4400,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/43182,,,,,,,SU1931,CHOLDERTON GW,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/43182-level-groundwater-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,43182,,,43182,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/52231,,,,,,341549,ST4154926802,LANGPORT GREAT BOW,51.0375855002858,-2.8350199309979702,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/52231-flow-water-i-15_min-m3_s', 'parameter': 'flow', 'parameterName': 'Flow', 'period': 900, 'qualifier': 'Water', 'unitName': 'm3/s'}]",126802,52231,,,52231,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/TL01_176,,,,,,,TL0715,River Hill OBH,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/TL01_176-level-groundwater-i-1_h-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 3600, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,TL01_176,,,TL01_176,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/52230,,,,,,341549,ST4154926802,LANGPORT GREAT BOW,51.0375855002858,-2.8350199309979702,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/52230-level-stage-i-15_min-m', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'm'}]",126802,52230,,,52230,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/43176,9155,Dorset Stour,2006-04-01,,,396629,,Badbury Rings,50.819754,-2.049215,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/43176-level-groundwater-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",102247,43176,Groundwater Level,http://environment.data.gov.uk/flood-monitoring/id/stations/43176/stageScale,43176,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,,90190438
http://environment.data.gov.uk/flood-monitoring/id/stations/E6217,,,,,,,SK9899,STONEHOLME BH GSM,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E6217-level-groundwater-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,E6217,,,E6217,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/44236,9159,"Frome, Piddle, Poole Harbour and Purbeck",2008-02-07,,,371874,,Doles Ash,50.806765,-2.400522,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/44236-level-groundwater-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",100878,44236,Groundwater Level,http://environment.data.gov.uk/flood-monitoring/id/stations/44236/stageScale,44236,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,,90170131
http://environment.data.gov.uk/flood-monitoring/id/stations/L3241,8382,Hull and East Riding,1998-01-27,,,513097,TA1309729300,East Hull Hedon Road,53.747798,-0.286429,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/L3241-level-stage-i-15_min----', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': '---'}, {'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/L3241-level-stage-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'mAOD'}]",429300,L3241,Holderness Drain,http://environment.data.gov.uk/flood-monitoring/id/stations/L3241/stageScale,L3241,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,East Hull Hedon Road,L3241
http://environment.data.gov.uk/flood-monitoring/id/stations/F3105,9146,Hull and East Riding,1989-06-01,,,506671,TA0667155604,Wansford Snakeholm Lock,53.985472,-0.374695,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/F3105-level-stage-i-15_min-m', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'm'}]",455604,F3105,West Beck,http://environment.data.gov.uk/flood-monitoring/id/stations/F3105/stageScale,F3105,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,Wansford Snakeholm Lock,F3105
http://environment.data.gov.uk/flood-monitoring/id/stations/L3208,9367,Hull and East Riding,2000-04-13,,,510153,TA1015331427,Stoneferry Bridge,53.767537,-0.330293,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/L3208-level-stage-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'mAOD'}]",431427,L3208,River Hull,http://environment.data.gov.uk/flood-monitoring/id/stations/L3208/stageScale,L3208,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,Stoneferry Bridge,L3208
http://environment.data.gov.uk/flood-monitoring/id/stations/F3123,,,,,,506671,TA0667155604,Wansford Snakeholm Lock,53.985472,-0.374695,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/F3123-level-stage-i-15_min----', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': '---'}, {'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/F3123-level-stage-i-15_min-m', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'm'}]",455604,F3123,,,F3123,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/L3207,9385,Hull and East Riding,1996-04-18,,,505692,TA0569239284,Beverley Waterside Pumping Station,53.83905,-0.39525,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/L3207-level-stage-i-15_min----', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': '---'}, {'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/L3207-level-stage-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'mAOD'}]",439284,L3207,Beverley and Barmston Drain,http://environment.data.gov.uk/flood-monitoring/id/stations/L3207/stageScale,L3207,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,Beverley Waterside Pumping Station,L3207
http://environment.data.gov.uk/flood-monitoring/id/stations/L3250,9383,Hull and East Riding,1996-03-30,,,510665,TA1066543388,Riston Pumping Station,53.874886,-0.318231,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/L3250-level-downstage-i-15_min----', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Downstream Stage', 'unitName': '---'}, {'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/L3250-level-downstage-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Downstream Stage', 'unitName': 'mAOD'}, {'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/L3250-level-stage-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'mAOD'}]",443388,L3250,Monk Dyke,http://environment.data.gov.uk/flood-monitoring/id/stations/L3250/stageScale,L3250,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,Riston Pumping Station,L3250
http://environment.data.gov.uk/flood-monitoring/id/stations/F3120,,,,,,509358,TA0935854867,Foston Mill,53.97829,-0.334,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/F3120-level-stage-i-15_min-m', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'm'}]",454867,F3120,,,F3120,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/L3246,8383,Hull and East Riding,1996-03-30,,,507443,TA0744342495,Tickton PS,53.86754,-0.367529,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/L3246-level-downstage-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Downstream Stage', 'unitName': 'mAOD'}, {'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/L3246-level-downstage-i-15_min-mASD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Downstream Stage', 'unitName': 'mASD'}, {'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/L3246-level-stage-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'mAOD'}, {'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/L3246-level-stage-i-15_min-mASD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'mASD'}]",442495,L3246,Holderness Drain,http://environment.data.gov.uk/flood-monitoring/id/stations/L3246/stageScale,L3246,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,Tickton PS,L3246
http://environment.data.gov.uk/flood-monitoring/id/stations/9405SE,,,,,,,SU4842,Upper Cranbourne GWL,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/9405SE-level-groundwater-i-1_h-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 3600, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,9405SE,,,9405SE,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E3054,,,,,,474066,SP7406686698,RIVER JORDAN GS,52.473191,-0.911017,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E3054-flow-stage-i-15_min-m3_s', 'parameter': 'flow', 'parameterName': 'Flow', 'period': 900, 'qualifier': 'Stage', 'unitName': 'm3/s'}]",286698,E3054,,,E3054,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E4810,,,,,,482175,SP8217554105,HORTON GS,52.179081,-0.799618,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E4810-level-stage-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'mAOD'}]",254105,E4810,,,E4810,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E2604,,,,,,510344,TF1034414468,FLETLAND MILL SLUICE BASTON WITS,52.716617,-0.367879,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E2604-level-stage-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'mAOD'}]",314468,E2604,,,E2604,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/L3243,9389,Hull and East Riding,1996-03-31,,,511447,TA1144735594,Bransholme Great Culvert Pumping Station,53.804698,-0.309166,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/L3243-level-downstage-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Downstream Stage', 'unitName': 'mAOD'}, {'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/L3243-level-stage-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'mAOD'}]",435594,L3243,Holderness Drain,http://environment.data.gov.uk/flood-monitoring/id/stations/L3243/stageScale,L3243,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,Bransholme Great Culvert Pumping Station,L3243
http://environment.data.gov.uk/flood-monitoring/id/stations/1412,,,,,,333850,SO338872,Rainfall station,52.47914,-2.975413,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/1412-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",287250,1412,,,1412,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/SJ45_161,,,,,,,SJ4553,Stretton Mill Drift,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/SJ45_161-level-groundwater-i-1_h-m', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 3600, 'qualifier': 'Groundwater', 'unitName': 'm'}]",,SJ45_161,,,SJ45_161,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/9402SE,,,,,,,SU6515,Whitedale Farm GWL,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/9402SE-level-groundwater-i-1_h-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 3600, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,9402SE,,,9402SE,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/SJ97_140,,,,,,,SJ9177,Prestbury Shallow,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/SJ97_140-level-groundwater-i-1_h-m', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 3600, 'qualifier': 'Groundwater', 'unitName': 'm'}]",,SJ97_140,,,SJ97_140,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/SJ97_139,,,,,,,SJ9177,Prestbury Deep,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/SJ97_139-level-groundwater-i-1_h-m', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 3600, 'qualifier': 'Groundwater', 'unitName': 'm'}]",,SJ97_139,,,SJ97_139,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/2611,,,,,,459526,SP5952680311,Stanford River LVL,52.417555,-1.126182,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/2611-level-stage-i-15_min-mASD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'mASD'}]",280311,2611,,,2611,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/3056TH,9520,Wey,2014-12-24,,,498032,SU9803244609,Godalming,51.192301,-0.598506,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/3056TH-level-stage-i-15_min----', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': '---'}, {'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/3056TH-level-stage-i-15_min-m', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'm'}, {'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/3056TH-level-stage-i-15_min-mASD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'mASD'}]",144609,3056TH,River Wey,http://environment.data.gov.uk/flood-monitoring/id/stations/3056TH/stageScale,3056TH,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,,3056TH
http://environment.data.gov.uk/flood-monitoring/id/stations/44242,,,,,,,SY6087,PORTESHAM GW,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/44242-level-groundwater-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,44242,,,44242,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/26109,,,,,,,SJ6126,Greenfields ABH,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/26109-level-groundwater-i-1_h-mBDAT', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 3600, 'qualifier': 'Groundwater', 'unitName': 'mBDAT'}]",,26109,,,26109,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/4169TH,,,,,,527885,TQ27886679,River Wandle at Goat Bridge ,51.385796,-0.16357,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/4169TH-level-downstage-i-15_min-mASD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Downstream Stage', 'unitName': 'mASD'}, {'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/4169TH-level-stage-i-15_min-mASD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'mASD'}]",166795,4169TH,,,4169TH,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E16141,,,,,,,TQ4729,KINGSTANDING GWL,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E16141-level-groundwater-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Groundwater', 'unitName': 'mAOD'}]",,E16141,,,E16141,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/1722,,,,,,,SK6183,Crossley Hill OBH,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/1722-level-groundwater-i-1_h-mBDAT', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 3600, 'qualifier': 'Groundwater', 'unitName': 'mBDAT'}]",,1722,,,1722,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/26112,,,,,,,SJ4316,Forton ABH,,,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/26112-level-groundwater-i-1_h-mBDAT', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 3600, 'qualifier': 'Groundwater', 'unitName': 'mBDAT'}]",,26112,,,26112,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E24826,6296,East Suffolk,2000-02-01,,,642651,TM 42651 49382,Orford Ness,52.08954,1.540693,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E24826-level-tidal_level-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Tidal Level', 'unitName': 'mAOD'}]",249382,E24826,Suffolk Coast,http://environment.data.gov.uk/flood-monitoring/id/stations/E24826/stageScale,E24826,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,Orford,T350502
http://environment.data.gov.uk/flood-monitoring/id/stations/AN-SFRB,,,,,,497500,SE9750021100,FERRIBY SLUICE AUTOMATION,53.67726711598593,-0.5254325379496286,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/AN-SFRB-level-tidal_level-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Tidal Level', 'unitName': 'mAOD'}]",421100,AN-SFRB,,,AN-SFRB,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/Not_Specified,,,,,,506800,TF0680016000,MANTHORPE GS WITS,52.731094,-0.419825,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/Not_Specified-level-stage-i-15_min-m', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'm'}]",316000,Not_Specified,,,Not_Specified,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/AN-BOST,,,,,,532361,TF3236144449,BOSTON GRAND SLUICE AUTOMATION,52.98103652520461,-0.029967944621120582,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/AN-BOST-level-tidal_level-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Tidal Level', 'unitName': 'mAOD'}]",344449,AN-BOST,,,AN-BOST,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/H_obs.upstream,,,,,,525991,TF2599124025,ElementNotMappedToAnOutstation,52.79907072178228,-0.1326939169022957,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/H_obs.upstream-level-stage-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Stage', 'unitName': 'mAOD'}]",324025,H_obs.upstream,,,H_obs.upstream,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/AN-BURG,,,,,,555200,TF5520058600,BURGH SLUICE DOORS GIBRALTAR,53.102017154620285,0.31673754779681174,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/AN-BURG-level-tidal_level-i-15_min-mAOD', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Tidal Level', 'unitName': 'mAOD'}]",358600,AN-BURG,,,AN-BURG,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/AN-KLYN_BACKUP,,,,,,561254,TF6125418547,FREEBRIDGE TS KINGS LYNN,52.740492561506386,0.3872033182145488,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/AN-KLYN_BACKUP-level-tidal_level-i-15_min-m', 'parameter': 'level', 'parameterName': 'Water Level', 'period': 900, 'qualifier': 'Tidal Level', 'unitName': 'm'}]",318547,AN-KLYN_BACKUP,,,AN-KLYN_BACKUP,,,
