station_id,label,river_name,town,lat,long,status,last_updated
E2151,RASE NORTH BRANCH FSR MKT RASEN WITS,,,53.389037,-0.326917,,2025-10-02 19:00:13.091193
766010,Grass Dyke,,,54.925012,-3.11898,,2025-10-02 19:00:13.091194
E1959,DOG IN A DOUBLET SLUICE AUTOMATION WITS,,,52.576813,-0.124546,,2025-10-02 19:00:13.091195
3401TH_AOD,Teddington Lock Head(AOD),,,51.429574,-0.318329,,2025-10-02 19:00:13.091196
067001,Bala GS LVL,,,,,,2025-10-02 19:00:13.091197
52106,SWANTEL SYSTEM EXETER,,,51.210605,-3.131326,,2025-10-02 19:00:13.091198
768005,Watson Terrace,Thacka Beck,"Townhead, Penrith",54.667281,-2.757052,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091199
692114,Ironbower,,,53.49382366529896,-1.8272934249669872,,2025-10-02 19:00:13.091200
E14550,Hartford,Beaulieu River,Beaulieu,50.832058,-1.461819,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091201
52236,NORTHMOOR PS,,,51.092665,-2.955761,,2025-10-02 19:00:13.091202
E24964,THORNBOROUGH MILL SLUICE AUTOMATION,,,52.011423,-0.930974,,2025-10-02 19:00:13.091203
4188,Cheadle LVL,,,52.995269,-1.986021,,2025-10-02 19:00:13.091204
E9155,MERRIONS RL,,,50.93782968029748,-0.30133040575408504,,2025-10-02 19:00:13.091205
E7421,DENTON PS,,,50.788104,0.060701,,2025-10-02 19:00:13.091206
2758TH,Jubilee River at Pococks Lane,,,51.494523,-0.593392,,2025-10-02 19:00:13.091207
4181,Adderley (Cheadle) LVL,,,52.991475,-2.013285,,2025-10-02 19:00:13.091208
2872TH,Wraysbury Mill,,,51.459441,-0.54078,,2025-10-02 19:00:13.091209
DIFF_TB2_TB9,Erith TG and Charlton,,,51.494354,0.026414,,2025-10-02 19:00:13.091210
E21739,DERNFORD GS,,,52.134797,0.142107,,2025-10-02 19:00:13.091211
44222,SWANAGE PROSPECT FARM FAS,,,50.613874,-1.971941,,2025-10-02 19:00:13.091212
49178,POLPERRO TOP SCREEN TO BE WITSD,,,50.339399,-4.521218,,2025-10-02 19:00:13.091213
46136,CHUDLEIGH BRIDGE,,,50.595093,-3.61596,,2025-10-02 19:00:13.091214
4189,Gunthorpe LVL,,,52.986363,-0.977571,,2025-10-02 19:00:13.091215
711007,Stocks Reservoir Level,,,53.986442,-2.42948,,2025-10-02 19:00:13.091216
E8240,ARDINGLY SHELLBROOK GS,,,51.041711,-0.097823,,2025-10-02 19:00:13.091217
3045TH,River Wey at Elstead Mill,,,51.186345,-0.709252,,2025-10-02 19:00:13.091218
692230,Warm Brook,,,53.327178,-1.910844,,2025-10-02 19:00:13.091219
E6150,BREDE GS,,,50.930687,0.579348,,2025-10-02 19:00:13.091220
E2634,STANGROUND SLUICE PETERBOROUGH WITS,,,52.561171,-0.217789,,2025-10-02 19:00:13.091221
693033,"Size Bridge, Tyldesley",Ellenor Brook,,53.501608,-2.453477,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091222
43194,SERRINGTON GW DNP3,,,,,,2025-10-02 19:00:13.091223
E680,HILDEN BROOK RL,,,51.203801,0.268054,,2025-10-02 19:00:13.091224
E3471,STOURMOUTH PS US Level,,,51.289858,1.316654,,2025-10-02 19:00:13.091225
52240,SALTMOOR PS,,,51.073481,-2.924791,,2025-10-02 19:00:13.091226
E13490,Oxlease,River Test,Romsey,50.996216,-1.498554,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091227
BB_EAST_DR,Barking Barrierr,,,51.515594,0.097044,,2025-10-02 19:00:13.091228
E12513,ABBEY MILL RL,,,51.060548,-1.310016,,2025-10-02 19:00:13.091229
DIFF_TB2_TB1,Silvertown and Charlton,,,51.494354,0.026414,,2025-10-02 19:00:13.091230
43229,WINCANTON A303 TO BE WITSD,,,51.048996,-2.41251,,2025-10-02 19:00:13.091231
43197,TELEGRAPH HILL,,,,,,2025-10-02 19:00:13.091232
E13500,Rivermead,River Test,Romsey,50.989084,-1.504686,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091235
E8330,Anchor Gates,River Ouse,Barcombe,50.924994,0.050081,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091236
5300_w2TH,Feildes Weir Ultrasonic,,,51.758684,0.013666,,2025-10-02 19:00:13.091237
BB_WEST_UR,Barking Barrier,,,51.515594,0.097044,,2025-10-02 19:00:13.091238
E7435,SOUTHEASE TL,,,50.830037,0.025497,,2025-10-02 19:00:13.091239
45142,TREWS WEIR TO BE WITSD,,,50.71658,-3.527705,,2025-10-02 19:00:13.091240
3014,Rainfall station,,,52.886657,-2.182004,,2025-10-02 19:00:13.091241
1415TH,Hardwick FAS,,,52.081936,-1.321103,,2025-10-02 19:00:13.091242
3697TH,Crane Tidal Gates FWS,,,51.465414,-0.322425,,2025-10-02 19:00:13.091243
692706,Didsbury River,River Mersey,Didsbury,53.40126,-2.235618,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091244
DIFF_WestUR_WestDR,West UR and West DR,,,51.494354,0.026414,,2025-10-02 19:00:13.091254
E3400,LITTLEBOURNE USGS,,,51.274155,1.16925,,2025-10-02 19:00:13.091255
E29202,Hardham,River Rother,Hardham,50.949713,-0.529578,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091256
E7430,RODMELL PS,,,50.830988,0.025666,,2025-10-02 19:00:13.091257
49168,HELEBRIDGE,,,50.806271,-4.5365,,2025-10-02 19:00:13.091258
692421,Broomstairs,,,53.454855,-2.095579,,2025-10-02 19:00:13.091259
067033,Chester Sus Bridge,,,,,,2025-10-02 19:00:13.091260
46131,COOMBE CELLARS,,,50.5411,-3.550902,,2025-10-02 19:00:13.091261
E13851,Bransbury,River Dever,Bransbury,51.177844,-1.39845,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091262
E2739,WITHAM CONTROL SLUICE WASHLANDS WADDINGTON,,,53.164274,-0.576657,,2025-10-02 19:00:13.091263
4084,Sandwell LVL,,,52.531656,-1.958157,,2025-10-02 19:00:13.091264
46132,COOMBE CELLARS,,,50.5411,-3.550902,,2025-10-02 19:00:13.091265
755825,"Station Road, Wigton",Wiza Beck,Wigton,54.827452,-3.162746,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091266
4384TH,Oakbrook Close FD,,,51.428299,0.023993,,2025-10-02 19:00:13.091267
53145,MELKSHAM GATE,,,51.377055,-2.13803,,2025-10-02 19:00:13.091268
E26231,MARDYKE SLUICE PURFLEET,,,51.486254,0.228518,,2025-10-02 19:00:13.091270
E40684,Brandy Wharf,River Ancholme,Brandy Wharf,53.460884,-0.474196,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091271
E576,SLUICE WEIR RL,,,51.202093,0.332504,,2025-10-02 19:00:13.091272
43163,FORDINGBRIDGE PS WITS,,,50.926653,-1.787583,,2025-10-02 19:00:13.091273
L0001,Aberdeen,,,57.144655,-2.079874,,2025-10-02 19:00:13.091274
4088,Blacktoft TL,,,53.707031,-0.725316,,2025-10-02 19:00:13.091275
2645TH,Bourne Ditch at Spitalfields,,,51.468767,-0.620387,,2025-10-02 19:00:13.091276
753137,Workington Dock,,,54.650764,-3.567079,,2025-10-02 19:00:13.091277
E10018,PALLINGHAM GS,,,50.996436,-0.510104,,2025-10-02 19:00:13.091278
E921,Park Farm,River Darent,Brasted,51.275499,0.095139,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091279
DIFF_EastUR_EastDR,East UR and East DR,,,51.494354,0.026414,,2025-10-02 19:00:13.091280
5304TH,Meadgate Sluices,,,51.748222,0.004943,,2025-10-02 19:00:13.091282
5300_w1TH,Feildes Weir Ultrasonic,,,51.758684,0.013666,,2025-10-02 19:00:13.091283
E61804,OFFORD SLUICE AUTOMATION,,,52.287217,-0.217574,,2025-10-02 19:00:13.091284
E22561,CLIPSTONE BROOK GS LEIGHTON BUZZARD WITS DO NOT POLL MANUALLY,,,51.924207,-0.634231,,2025-10-02 19:00:13.091285
3610SO,Alverstone,Eastern Yar,Alverstone,50.667206,-1.184737,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091286
E2015,PADHOLME PS,,,52.568641,-0.188108,,2025-10-02 19:00:13.091287
E6120-anglian,NORTHAMPTON WASHLANDS AUTO,,,52.236646,-0.842511,,2025-10-02 19:00:13.091288
3399TH,Thames at Kingston (Backup),,,51.415438,-0.307703,,2025-10-02 19:00:13.091289
E3470,STOURMOUTH PS DS Level,,,51.289858,1.316654,,2025-10-02 19:00:13.091290
E1005,BILLING LOCK WITS,,,52.242084,-0.810734,,2025-10-02 19:00:13.091291
E24492,BRAMPTON RACECOURSE,,,52.330546,-0.228322,,2025-10-02 19:00:13.091292
692722,Sale Waterpark,,,53.431153,-2.297206,,2025-10-02 19:00:13.091293
3901,Rainfall station,,,53.305797,-1.088289,,2025-10-02 19:00:13.091294
E1910,YALDING US RL,,,51.22281,0.419484,,2025-10-02 19:00:13.091295
E13440,PLAZA GRILL RL,,,50.990429,-1.489156,,2025-10-02 19:00:13.091296
E1007,DUDDINGTON SLUICE AUTOMATION DUAL COMMS,,,52.595134,-0.54431,,2025-10-02 19:00:13.091297
E7441,BEDDINGHAM PS,,,50.853942,0.04918,,2025-10-02 19:00:13.091298
E8371,Barcombe,River Ouse,Barcombe,50.915549,0.037303,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091299
E13442,Plaza Grill,Barge Canal,Romsey,50.990231,-1.490981,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091300
E22034,SHAFTENHOE END RRB,,,,,,2025-10-02 19:00:13.091301
067020,Chester Weir  LVL,,,,,,2025-10-02 19:00:13.091302
1414TH,Huscote FAS,,,52.08027,-1.319158,,2025-10-02 19:00:13.091303
43235,WIMBORNE A31 TO BE WITSD,,,50.789681,-1.971312,,2025-10-02 19:00:13.091304
E10530,FITTLEWORTH RL,,,50.954776,-0.558421,,2025-10-02 19:00:13.091305
52122,SOMERTON,,,51.058626,-2.717465,,2025-10-02 19:00:13.091306
E23042,BRAMFORD FGS,,,52.075981,1.10243,,2025-10-02 19:00:13.091307
52243,STOCKMOOR PS,,,51.116578,-2.993186,,2025-10-02 19:00:13.091308
2052,Ternhill (Bailey Brook),,,52.879618,-2.55338,,2025-10-02 19:00:13.091309
724647,Skerton Weir,River Lune,Lancaster,54.063594,-2.791879,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091310
43237,HUNTINGFORD BRIDGE TOF TO BE WITSD,,,51.067397,-2.269502,,2025-10-02 19:00:13.091311
2607,Bromsberrow LVL,,,51.996906,-2.373352,,2025-10-02 19:00:13.091312
E22095,WELMORE LAKE SLUICE,,,52.563628,0.317384,,2025-10-02 19:00:13.091313
E21381,OLD BEDFORD SLUICE SALTERS LODE,,,52.588298,0.339502,,2025-10-02 19:00:13.091314
694020,"Ivy Street, Ashton-In-Makerfield",Millingford Brook,,53.487907,-2.637167,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091315
45129,Wimbleball,River Haddeo,Wimbleball,51.054576,-3.479275,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091317
692388,Poise Brook,,,53.39601,-2.112666,,2025-10-02 19:00:13.091318
53156,CHIPPENHAM GATE,,,51.457857,-2.117851,,2025-10-02 19:00:13.091319
E700,BRANBRIDGES RL,,,51.207227,0.390032,,2025-10-02 19:00:13.091320
1489TH,Islip,River Ray,islip,51.819783,-1.242178,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091321
E15370,WILLERSLEY AVENUE USGS,,,51.443911,0.100162,,2025-10-02 19:00:13.091322
685519,Great Culvert Entrance,,,53.406645,-3.05916,,2025-10-02 19:00:13.091323
4895,Wallgrange,Endon Brook,,53.079153,-2.052945,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091324
E21026,BOTTISHAM PS WITS,,,52.269652,0.212141,,2025-10-02 19:00:13.091330
3999,Rainfall station,,,52.564065,-1.199634,,2025-10-02 19:00:13.091331
E8654,Barcombe Gates,River Ouse,Barcombe,50.91492,0.038854,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091332
2423TH,Cove Hazel Avenue,Cove Brook,,51.291321,-0.774462,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091333
E23774,BRAMPTON SLUICE AUTOMATION,,,52.320084,-0.205967,,2025-10-02 19:00:13.091334
5290TH,RIVER LEE AT FEILDES WEIR (GAUGED),,,51.76417,0.01362,,2025-10-02 19:00:13.091335
E12493,St Bedes,River Swift,Winchester,51.066745,-1.310181,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091336
E9120,HOES BRIDGE RL,,,50.994009,-0.394756,,2025-10-02 19:00:13.091337
5545TH,Beam Tidal Sluice FD,,,51.512478,0.159234,,2025-10-02 19:00:13.091338
45165,BRUSHFORD,,,51.021872,-3.531418,,2025-10-02 19:00:13.091339
43161,SALISBURY HARNHAM BRIDGE,,,51.061234,-1.794461,,2025-10-02 19:00:13.091340
52209,BLAGDON,,,51.339433499570625,-2.7124385652679646,,2025-10-02 19:00:13.091341
2207,Hall Green Road,River Sowe,,52.440197,-1.475212,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091342
E1920,Darman Bridge,,,51.19795,0.414345,,2025-10-02 19:00:13.091343
3029TH,Wey (South) at Huntingford Bridge,,,51.14197,-0.824708,,2025-10-02 19:00:13.091344
4149,Nuneaton,River Anker,Nuneaton,52.520949,-1.440825,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091345
52241,STANMOOR,,,51.064505,-2.912496,,2025-10-02 19:00:13.091346
E8270,ISFIELD GATE RL,,,50.94452,0.064763,,2025-10-02 19:00:13.091347
E14331,Beaulieu Sluice Gates,Beaulieu River,Beaulieu,50.819254,-1.45051,http://environment.data.gov.uk/flood-monitoring/def/core/statusClosed,2025-10-02 19:00:13.091348
48193,PORTREATH,,,50.26009,-5.279378,,2025-10-02 19:00:13.091349
52242,STOCKMOOR PS,,,51.116578,-2.993186,,2025-10-02 19:00:13.091351
E1675,Wainfleet,River Steeping,Wainfleet St Mary,53.10346,0.23181,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091352
4883,Belper LVL,,,53.029381,-1.486357,,2025-10-02 19:00:13.091353
52235,NEWBRIDGE,,,51.037199,-2.976469,,2025-10-02 19:00:13.091354
52237,OATH,,,51.047117,-2.88154,,2025-10-02 19:00:13.091355
52233,MONKS LEAZE,,,51.044626,-2.84382,,2025-10-02 19:00:13.091356
E1029,BURGH SLUICE DOORS GIBRALTAR DUAL COMMS,,,53.102208,0.317091,,2025-10-02 19:00:13.091358
E23135,EARL SOHAM RRB,,,,,,2025-10-02 19:00:13.091359
52239,SALTMOOR PS,,,51.073481,-2.924791,,2025-10-02 19:00:13.091360
50182,LYMPSTONE,,,50.648044,-3.431911,,2025-10-02 19:00:13.091361
0657TH,BIBURY SPRINGS AT BIBURY (SWAN HOTEL),,,51.761248,-1.835566,,2025-10-02 19:00:13.091362
L3360,Immingham,,,53.630398,-0.187592,,2025-10-02 19:00:13.091363
2209,Longford,River Sowe,,52.446651,-1.487391,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091364
713354,Penwortham,River Ribble,Lower Penwortham,53.750087,-2.717029,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091367
3345TH,Bourne Hall Ponds at Ewell,,,51.350352,-0.250864,,2025-10-02 19:00:13.091368
E1052,SOUTH BRIDGE GS NORTHAMPTON,,,52.230966,-0.897274,,2025-10-02 19:00:13.091369
E41848,OFFORD GRAFHAM INTAKE SIDELOOKER GS,,,52.280318,-0.222175,,2025-10-02 19:00:13.091370
E1293,SOUTH BRIDGE GS NORTHAMPTON,,,52.230966,-0.897274,,2025-10-02 19:00:13.091371
E1152,Goxhill Tide Level,Tide,,53.713268,-0.304607,http://environment.data.gov.uk/flood-monitoring/def/core/statusSuspended,2025-10-02 19:00:13.091372
531161,EASTVILLE,,,51.470324,-2.566101,,2025-10-02 19:00:13.091378
E1413,NUNN MILLS SLUICE AUTOMATION NORTHAMPTON,,,52.543388,-0.304176,,2025-10-02 19:00:13.091379
44140,BRIDPORT NORTH MILLS,,,50.73910748489288,-2.7582024914941985,,2025-10-02 19:00:13.091380
E1460,BOSTON GRAND SLUICE AUTOMATION,,,52.981286,-0.029852,,2025-10-02 19:00:13.091381
531173,PULTENEY,,,51.3825,-2.356804,,2025-10-02 19:00:13.091382
E1367,ElementNotMappedToAnOutstation,,,52.543388,-0.304176,,2025-10-02 19:00:13.091383
44139,BRIDPORT NORTH MILLS,,,50.73910748489288,-2.7582024914941985,,2025-10-02 19:00:13.091384
E11090,Bosham Moreton Road,Bosham Stream,Bosham,50.831317,-0.857887,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091386
53189,BRISTOL HARBOUR,,,51.446249,-2.616828,,2025-10-02 19:00:13.091387
44146,BRIDPORT EAST BRIDGE,,,50.732016,-2.752023,,2025-10-02 19:00:13.091388
44149,Wootton Fitzpaine,Gwyle,Wootton Fitzpaine,50.749836,-2.903287,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091389
53157,AVONMOUTH TIDAL,,,51.508182,-2.718065,,2025-10-02 19:00:13.091390
531163,SEAGRY,,,51.522169,-2.064919,,2025-10-02 19:00:13.091391
43234,STURMINSTER MARSHALL MAGGS BRIDGE,,,50.796983,-2.083074,,2025-10-02 19:00:13.091392
2866TH,Wraysbury Offtake FD,,,51.477931,-0.504592,,2025-10-02 19:00:13.091393
531166,AVON WEIR,,,51.511693,-2.066547,,2025-10-02 19:00:13.091394
53152,BATH TWERTON GATE RADIAL,,,51.382127,-2.397394,,2025-10-02 19:00:13.091395
53151,BATH TWERTON GATE RADIAL,,,51.382127,-2.397394,,2025-10-02 19:00:13.091396
531162,EASTVILLE,,,51.470324,-2.566101,,2025-10-02 19:00:13.091397
E1427,BOSTON GRAND SLUICE AUTOMATION,,,52.981286,-0.029852,,2025-10-02 19:00:13.091398
531180,TROWBRIDGE PAXCROFT,,,51.318932,-2.200619,,2025-10-02 19:00:13.091399
531183,Brinkworth Brook,Brinkworth Brook,Royal Wootton Bassett,51.546208,-1.944367,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091400
531165,AVON WEIR,,,51.511693,-2.066547,,2025-10-02 19:00:13.091401
E2834,RYHALL PS,,,52.684367,-0.461989,,2025-10-02 19:00:13.091402
531117,FROME RODDEN BRIDGE,,,51.230918,-2.308854,,2025-10-02 19:00:13.091403
531110,MIDSOMER NORTON DOWNSTREAM,,,51.28787,-2.475879,,2025-10-02 19:00:13.091404
43218,Loverley Farm,River Allen,Moor Crichel,50.876605,-1.99157,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091405
53158,AVONMOUTH TIDAL,,,51.508182,-2.718065,,2025-10-02 19:00:13.091406
E10961,WESTHAMPNETT MILL RL,,,50.847286,-0.757339,,2025-10-02 19:00:13.091407
E1534,BISHOPBRIDGE R ANCHOLME GS,,,53.406544,-0.449815,,2025-10-02 19:00:13.091408
E551,EAST FARLEIGH GS,,,51.256435,0.488613,,2025-10-02 19:00:13.091409
53118,AVONMOUTH TIDAL,,,51.508182,-2.718065,,2025-10-02 19:00:13.091410
53183,Chew Magna Level,Winford Brook,Chew Magna,51.36697,-2.621881,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091411
E40411,Bardney,River Witham,Bardney,53.213749,-0.345212,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091412
E10960,WESTHAMPNETT MILL RL,,,50.847286,-0.757339,,2025-10-02 19:00:13.091413
531174,PULTENEY,,,51.3825,-2.356804,,2025-10-02 19:00:13.091414
E24870,HEYBRIDGE LOCK TS,,,51.72865,0.709257,,2025-10-02 19:00:13.091415
E16181,Sweeps Lane,Groundwater Level,,51.391114,0.123099,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091416
L0401,Sheffield Sheaf Screen,River Sheaf,,53.373959,-1.463059,http://environment.data.gov.uk/flood-monitoring/def/core/statusSuspended,2025-10-02 19:00:13.091418
L1970,Skirfare Bridge,River Skirfare,Skirfare Bridge,54.118204,-2.044904,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091420
L1602,Apperley Bridge,River Aire,,53.837637,-1.706351,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091421
L0511,Malinbridge,River Loxley,,53.40368,-1.495054,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091422
L0316,Meadowgate Lake,,,53.332815,-1.318082,,2025-10-02 19:00:13.091423
E1833,WEEDON GS,,,52.234591,-1.078908,,2025-10-02 19:00:13.091424
L2801,Barmby,River Derwent,Barmby Barrage Upstream,53.74959,-0.969053,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091425
F3904,Tees Barrage,,,54.564112,-1.287016,,2025-10-02 19:00:13.091426
L2400,Barmby,,,53.749583,-0.969265,,2025-10-02 19:00:13.091428
E21606,BEDFORD GS,,,52.134213,-0.462378,,2025-10-02 19:00:13.091429
E21648,BLUNHAM GS,,,52.144561,-0.316796,,2025-10-02 19:00:13.091430
E6381,SCOTS FLOAT SLUICE RL,,,50.989632,0.75505,,2025-10-02 19:00:13.091431
L0508,Oxspring Bower Hill,River Don,Oxspring Bower Hill,53.514847,-1.590551,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091432
E22596,BEDFORD GS,,,52.134213,-0.462378,,2025-10-02 19:00:13.091433
6303,High Bridge LVL,,,52.423104,-1.431916,,2025-10-02 19:00:13.091434
F3507,Cow Green,,,54.65393,-2.291344,,2025-10-02 19:00:13.091435
L0317,Rother Valley Lake,Rother Washlands,,53.33017,-1.322509,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091436
4206,Selly Park,River Rea,Selly Park,52.435233,-1.913503,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091437
L2808,Kirkham Sluices,River Derwent,Kirkham Sluices UPSTREAM,54.081972,-0.877479,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091438
E6380,SCOTS FLOAT SLUICE RL,,,50.989632,0.75505,,2025-10-02 19:00:13.091439
2627,Kenilworth,Finham Brook,Kenilworth,52.352672,-1.567041,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091440
L0716,Kilnhurst Lower,River Don,Kilnhurst Lower,53.475976,-1.299081,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091441
E16201,Riverhead,Groundwater Level,,51.286708,0.159311,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091442
TQ26_143BU,Beddington STW Upper Sands OBH,,,,,,2025-10-02 19:00:13.091443
TQ26_143A,Beddington STW Chalk OBH,,,,,,2025-10-02 19:00:13.091444
E3006,KATES BRIDGE GS BASTON WITS,,,52.720441,-0.363575,,2025-10-02 19:00:13.091445
E87030,FREEBRIDGE TS KINGS LYNN DUAL COMMS,,,52.740493,0.387203,,2025-10-02 19:00:13.091446
E2044,SURFLEET SLUICE WITS,,,52.845991,-0.100848,,2025-10-02 19:00:13.091447
2854TH,Braybourne Close FD,,,51.553414,-0.479617,,2025-10-02 19:00:13.091448
E14710,Hunny Hill,Lukely Brook,newport,50.70114,-1.298748,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091450
E19006,ASHDON BOREHOLE PLUVIO RG GSM,,,,,,2025-10-02 19:00:13.091451
023020,Hexham,River Tyne,Hexham,54.976253,-2.095184,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091452
023002,Eddys Bridge,River Derwent,Muddleswick,54.851887,-1.937552,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091453
E2721,HARDWATER MILL SLUICE GREAT DODDINGTON WITS,,,52.264488,-0.717818,,2025-10-02 19:00:13.091454
023055,Kielder Reservoir,,,55.177701,-2.461265,,2025-10-02 19:00:13.091455
5291TH,Feildes Weir,,,51.76432,0.014322,,2025-10-02 19:00:13.091456
2869TH,Stanwell Gate 2 (Airport Way),,,51.462759,-0.511451,,2025-10-02 19:00:13.091457
E21891,SANDFORD MILL SLUICE CHELMSFORD,,,51.726673,0.515086,,2025-10-02 19:00:13.091458
2202SO,DITCHLING ROAD GWL,,,,,,2025-10-02 19:00:13.091459
0328TH,Field End Road FD,,,51.561372,-0.380846,,2025-10-02 19:00:13.091460
E2587,GREATFORD SLUICE WITS,,,52.691674,-0.398018,,2025-10-02 19:00:13.091461
E24075,CHELMSFORD GATES SLUICE,,,51.730014,0.484859,,2025-10-02 19:00:13.091462
E23350,EYE RRB RG,,,,,,2025-10-02 19:00:13.091463
E8750,LADIES MILE GWL,,,,,,2025-10-02 19:00:13.091464
E23278,STOWMARKET GS,,,52.180973,1.007324,,2025-10-02 19:00:13.091465
E22025,NEWPORT PAGNELL GS,,,52.089354,-0.722011,,2025-10-02 19:00:13.091466
4388TH,Weigall Road FD,,,51.458131,0.014948,,2025-10-02 19:00:13.091467
L1741,Mickletown Ings,Aire Washlands,Mickletown Ings Washland,53.740964,-1.36876,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091468
E21441,NEWPORT PAGNELL GS,,,52.089354,-0.722011,,2025-10-02 19:00:13.091469
E1941,WELLINGBOROUGH EMBANKMENT GS WITS,,,52.288957,-0.679944,,2025-10-02 19:00:13.091470
F1702,Oulton Lemonroyd,River Aire,Oulton Lemonroyd,53.748489,-1.422662,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091471
L1816,West Holme Washlands,Aire Washlands,,53.721659,-1.209849,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091472
L1431,Oxenhope,Bridgehouse Beck,,53.808702,-1.948901,http://environment.data.gov.uk/flood-monitoring/def/core/statusActive,2025-10-02 19:00:13.091473
E3223,SITTINGBOURNE GWL,,,,,,2025-10-02 19:00:13.091474
51101,PORLOCK RL,,,51.202027017104626,-3.597033385770473,,2025-10-02 19:00:13.091475
023060,Derwent Reservoir,,,54.854558,-1.964666,,2025-10-02 19:00:13.091476
4175TH,River Wandle at Morden Hall,,,51.402267,-0.187639,,2025-10-02 19:00:13.091477
E4478,YARDLEY HASTINGS NORTH FSR WITS,,,52.197219,-0.741262,,2025-10-02 19:00:13.091478
E11190,CHILGROVE HOUSE GWL,,,,,,2025-10-02 19:00:13.091479
E21412,BABRAHAM GS,,,52.131206,0.205231,,2025-10-02 19:00:13.091480
